standardized_name,earliest_filing_year,ipc_class_subclass,short_title,cluster_level1,group,n_patents,frac_patents,n_uspto,frac_uspto,n_usep,frac_usep,n_triadic,frac_triadic,n_ip5,frac_ip5,n_green,frac_green,n_basic,n_applied,frac_basic,mean_distance_to_science,mean_scope,mean_family_size,mean_backward_cites,mean_npl_cites,mean_originality,mean_radicalness,mean_forward_cites_5yr,mean_generality,frac_top10pct_forward
ADEL BEN LAKHDAR OUESLATI,2014,F25J,Liquefaction Of Gases By Pressure And Cold Treatment,Physics,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADEL BEN MIMOUN,2019,B01D,Separation,Physics,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADEL BOUALLEGUE,2014,H04N,Pictorial Communication,Telecommunication,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADEL CHERNI,2019,E04H,Buildings Or Like Structures For Particular Purposes,Constructions,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADEL LUSAKULA,2014,G06C,Digital Computers In Which All The Computation Is Effected Mechanically,Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADIGE SALA,1996,B23K,Soldering Or Unsoldering; Welding,Fabrication,Consumer Products and Fabrication,2,0.145833333333333,0,0,0,0,0,0,0,0,0,0,0,0.145833333333333,0,3,,0,0,0,,,0,,0
ADIGE SALA,1996,B23Q,"Details, Components, Or Accessories For Machine Tools",Fabrication,Consumer Products and Fabrication,2,0.145833333333333,0,0,0,0,0,0,0,0,0,0,0,0.145833333333333,0,3,,0,0,0,,,0,,0
ADISSEO FRANCE,2012,B01J,Chemical Or Physical Processes,Chemistry,Physical Sciences and Engineering,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,0,0,0.037037037037037,0,1,2,,0,0,0,,,0,,0
ADISSEO FRANCE,2012,C07C,Acyclic Or Carbocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,1,0.037037037037037,0,0,0.037037037037037,0,1,2,,0,0,0,,,0,,0
ADLEN BEN FTIMA,2010,F03D,Wind Motors,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
ADLEN BEN FTIMA,2012,F03B,Machines Or Engines For Liquids,Machines,Machinery and Transportation,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,,,0,0,0,,,0,,0
ADNAINE MASMOUDI,2015,G10D,Stringed Or Wind Musical Instruments,Physics,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADNEN LAAMOURI,2010,F16K,Valves; Taps; Cocks,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADNEN LAAMOURI,2021,B23P,Other Working Of Metal; Combined Operations,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADNEN LAAMOURI,2021,B24B,"Machines, Devices, Or Processes For Grinding Or Polishing",Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
ADOBE,2017,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.0454545454545455,1,0.0454545454545455,0,0,0,0,0,0,0,0,0.0454545454545455,0,1,1,0.0833333333333333,0.2,0.00320064012802561,0.00847457627118644,0.679490746253537,0.625,0.156441717791411,0.850774143971315,1
ADOBE,2017,G06N,Computer Systems Based On Specific Computational Models,Information,Electronics and Telecommunication,1,0.0454545454545455,1,0.0454545454545455,0,0,0,0,0,0,0,0,0.0454545454545455,0,1,1,0.0833333333333333,0.2,0.00320064012802561,0.00847457627118644,0.679490746253537,0.625,0.156441717791411,0.850774143971315,1
ADOBE,2017,G06Q,"Data Processing Systems Adapted For Administrative, Or Similar Purposes",Information,Electronics and Telecommunication,1,0.0454545454545455,1,0.0454545454545455,0,0,0,0,0,0,0,0,0.0454545454545455,0,1,1,0.0833333333333333,0.2,0.00320064012802561,0.00847457627118644,0.679490746253537,0.625,0.156441717791411,0.850774143971315,1
AFIF BEN MOHAMED ZEMNI,2010,F04B,Positive-Displacement Machines For Liquids; Pumps,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AFIF HAJJI,2020,B25J,Manipulators; Chambers Provided With Manipulation Devices,Fabrication,Consumer Products and Fabrication,2,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AFIF HAJJI,2020,B64C,Aeroplanes; Helicopters,Transportation,Machinery and Transportation,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AFIF HAJJI,2020,B64D,Equipment For Fitting In Or To Aircraft; Flying Suits,Transportation,Machinery and Transportation,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AFIF HAJJI,2022,H02N,Other Electric Machines,Electronics,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGC GLASS EUROPE,2018,B32B,Layered Products,Chemistry,Physical Sciences and Engineering,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0,1,1,,0,0,0,,,0,,0
AGC GLASS EUROPE,2018,E06B,Fixed Or Movable Closures For Openings,Constructions,Physical Sciences and Engineering,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,0,0,0,0,1,0.0416666666666667,0.0416666666666667,0,1,1,,0,0,0,,,0,,0
AGCA DEVIN,2022,A43B,Footwear,Consumer,Consumer Products and Fabrication,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGENCY FOR SCIENCE TECH RESEARCH,2007,B26F,Perforating; Punching; Cutting-Out; Stamping-Out; Severing By Means Other Than Cutting,Fabrication,Consumer Products and Fabrication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGREBI BRAHIM,2019,A63B,Physical Training,Consumer,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGRILAND S A,2022,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGRILAND S A,2022,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGRILAND S A,2022,A61Q,Use Of Cosmetics,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AGUIR OMRAN,2012,A47J,Kitchen Equipment,Consumer,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHLEM TRABELSI,2022,G09B,Educational Or Demonstration Appliances,Information,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED ANIS KAHLOUL,2019,B29C,Shaping Or Joining Of Plastics,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED ANIS KAHLOUL,2019,B33Y,Additive Manufacturing,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED BEN ALI BEN MANSOUR,2013,B60R,"Vehicles, Or Vehicle Parts",Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED BEN ALI BEN MANSOUR,2013,B64C,Aeroplanes; Helicopters,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED BEN MASAABI BEN MED LAKDHAR MASSAABI,2009,B60K,Arrangement Or Mounting Of Propulsion Units Or Of Transmissions In Vehicles,Transportation,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED CHAIEB,2012,A61B,Diagnosis; Surgery,Healthcare,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED CHAIEB,2021,G01R,Measuring Electric Variables,Information,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED ELLOUMI,2017,A23N,Treating Vegetables In Bulk,Nutrition,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED GHARIANI,2017,B26F,Perforating; Punching; Cutting-Out; Stamping-Out; Severing By Means Other Than Cutting,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED GHARIANI,2017,G01G,Weighing,Information,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED KABADA,2019,A01K,Animal Husbandry,Agriculture,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED KECHOUT,2011,F16L,Pipes; Joints Or Fittings For Pipes,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED KECHOUT,2011,H02H,Emergency Protective Circuit Arrangements,Electronics,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED KHEMISSI,2020,B63B,Ships Or Other Waterborne Vessels,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
AHMED MEKKI,2014,A47B,Furniture,Consumer,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
